Head,Relation,Tail
여드름양 발진,related_to,환자의
여드름양 발진,related_to,가장
여드름양 발진,related_to,가능성
여드름양 발진,has_symptom,진단
여드름양 발진,related_to,무엇인가
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,남아
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,급성
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,부분두께
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,has_symptom,화상
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,병원
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,입원했다
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,has_symptom,화상
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,면적
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,신체
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,표면적의
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,3이며
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,치료
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,방법
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,하이드로
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,수술적
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,괴사조직
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,제거와
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,기존의
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,수술적
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,괴사조직
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,제거
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,하나
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,선택할
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,있다
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,다음
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,연구
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,결과
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,has_symptom,기반한
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,치료
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,선택
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,대한
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,설명
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,것은
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,하이드로
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,수술
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,수술
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,시간
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,기존
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,괴사조직
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,제거보
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,현저히
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,짧다
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,기존
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,괴사조직
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,제거
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,수술
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,has_symptom,감염
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,위험
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,하이드로
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,수술보
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,낮다
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,하이드로
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,수술과
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,기존
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,괴사조직
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,제거
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,치유
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,시간
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,거의
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,차이
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,없다
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,기존
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,괴사조직
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,제거
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,흉터
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,결과
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,하이드로
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,수술보
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,우수하다
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,하이드로
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,수술
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,건강
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,관련
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,삶의
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,기존
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,괴사조직
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,제거보
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,크게
하이드로 수술과 기존 괴사조직 제거는 치유 시간에서 거의 차이가 없다.,related_to,개선한다
진피 염증 침윤,related_to,건선
진피 염증 침윤,related_to,환자의
진피 염증 침윤,related_to,피부
진피 염증 침윤,related_to,병변
진피 염증 침윤,related_to,조직학적
진피 염증 침윤,related_to,검사로
진피 염증 침윤,related_to,확인할
진피 염증 침윤,related_to,대표적인
진피 염증 침윤,has_symptom,염증
진피 염증 침윤,related_to,소견
진피 염증 침윤,related_to,무엇인가
5-alpha-reductase 억제,related_to,남성
5-alpha-reductase 억제,related_to,탈모
5-alpha-reductase 억제,related_to,치료
5-alpha-reductase 억제,related_to,위해
5-alpha-reductase 억제,related_to,병원
5-alpha-reductase 억제,related_to,방문하였다
5-alpha-reductase 억제,related_to,의사
5-alpha-reductase 억제,related_to,DHT
5-alpha-reductase 억제,related_to,생성
5-alpha-reductase 억제,related_to,억제하
5-alpha-reductase 억제,related_to,약물
5-alpha-reductase 억제,related_to,처방하였다
5-alpha-reductase 억제,related_to,약물의
5-alpha-reductase 억제,related_to,작용
5-alpha-reductase 억제,related_to,기전
5-alpha-reductase 억제,related_to,무엇인가
아토피 피부염,related_to,남아
아토피 피부염,related_to,심한
아토피 피부염,has_symptom,가려움증과
아토피 피부염,related_to,함께
아토피 피부염,related_to,얼굴과
아토피 피부염,has_symptom,발진
