Head,Relation,Tail
연조직염,related_to,가능성
연조직염,related_to,것은
연조직염,has_symptom,연조직염cellulitis
연조직염,has_symptom,심부정맥혈전증deep
연조직염,related_to,vein
연조직염,related_to,thrombosis
연조직염,related_to,접촉성
연조직염,has_symptom,피부염contact
연조직염,related_to,dermatitis
연조직염,has_symptom,대상포진herpes
연조직염,related_to,zoster
연조직염,related_to,류마티스
연조직염,has_symptom,관절염rheumatoid
연조직염,related_to,arthritis
전염성,related_to,남아
전염성,related_to,얼굴
전염성,has_symptom,몸통
전염성,related_to,점점
전염성,related_to,번지
전염성,related_to,크기
전염성,related_to,피부색
전염성,has_symptom,구진
전염성,related_to,주소로
전염성,related_to,내원하였다
전염성,has_symptom,구진
전염성,related_to,중앙부
전염성,related_to,움푹
전염성,related_to,들어간
전염성,related_to,모양
전염성,related_to,보였다
전염성,related_to,환자
전염성,related_to,가장
전염성,related_to,가능성
전염성,has_symptom,진단
전염성,related_to,무엇인가
매독의,related_to,매독
매독의,related_to,일으키
매독의,related_to,원인
매독의,has_symptom,병원체
매독의,related_to,무엇인가요
CD1a,related_to,다음
CD1a,related_to,혈액
CD1a,related_to,단핵구
CD1a,related_to,유래된
CD1a,related_to,가지돌기세포
CD1a,related_to,랑게르한스세포
CD1a,related_to,표지자로
CD1a,related_to,임신
CD1a,related_to,13주경
CD1a,related_to,랑게르한스세포
CD1a,related_to,표면
CD1a,related_to,발현되기
CD1a,related_to,시작하
CD1a,related_to,표지자
CD1a,related_to,무엇인가
CD1a,related_to,CD4
CD1a,related_to,CD8
CD1a,related_to,CD1a
CD1a,related_to,CD20
CD1a,related_to,CD45
Netherton,related_to,남자
Netherton,related_to,환아
Netherton,related_to,전신
Netherton,related_to,미세한
Netherton,related_to,비늘
Netherton,has_symptom,동반한
Netherton,related_to,건조한
Netherton,related_to,피부
Netherton,related_to,호소하며
Netherton,has_symptom,병원
Netherton,related_to,왔다
Netherton,related_to,전신
Netherton,related_to,미세한
Netherton,related_to,비늘
Netherton,related_to,외에도
Netherton,related_to,다수
Netherton,has_symptom,가려움증
Netherton,has_symptom,동반한
Netherton,related_to,태선화된
Netherton,related_to,피부
Netherton,has_symptom,병터
Netherton,related_to,다리
Netherton,related_to,접힘
Netherton,related_to,부위
Netherton,related_to,관찰되었고
Netherton,has_symptom,전반적
Netherton,has_symptom,홍색피부증
Netherton,related_to,보이고
Netherton,related_to,있었다
Netherton,related_to,특징적
Netherton,related_to,두피
Netherton,related_to,대나무
Netherton,related_to,줄기
Netherton,related_to,유사한
Netherton,related_to,모양
Netherton,related_to,결절
Netherton,has_symptom,동반하
Netherton,related_to,모발
Netherton,related_to,다수
Netherton,related_to,관찰되었다
Netherton,related_to,SPINK5
Netherton,related_to,유전자
Netherton,related_to,돌연변이로
Netherton,related_to,인한
Netherton,related_to,LEKTI
Netherton,related_to,결핍
Netherton,related_to,원인
Netherton,has_symptom,알려진
Netherton,related_to,환자
Netherton,has_symptom,진단명
Netherton,related_to,가장
Netherton,related_to,적절한
Netherton,related_to,것은
Netherton,related_to,아토피
Netherton,has_symptom,피부염
Netherton,related_to,Netherton
Netherton,has_symptom,증후군
Netherton,has_symptom,비늘증
Netherton,related_to,건선
Netherton,related_to,유전성
Netherton,related_to,모발
Netherton,has_symptom,이상증
IL-4,related_to,다음
IL-4,has_symptom,아토피피부염
IL-4,related_to,치료제로
IL-4,related_to,승인된
IL-4,related_to,생물학적
IL-4,related_to,제제인
IL-4,related_to,dupilumab
IL-4,related_to,표적
IL-4,related_to,무엇인가
IL-4,related_to,IL1
IL-4,related_to,receptor
IL-4,related_to,IL4
IL-4,related_to,receptor
IL-4,related_to,alpha
IL-4,related_to,subunit
IL-4,related_to,IL6
IL-4,related_to,receptor
IL-4,related_to,TNFalpha
IL-4,related_to,IL17
IL-4,related_to,receptor
건선,has_symptom,박탈피부염
건선,related_to,선행
건선,has_symptom,피부질환
건선,related_to,가장
건선,related_to,흔한
건선,related_to,원인
건선,related_to,무엇인가
건선,has_symptom,아토피피부염
건선,related_to,건선
건선,has_symptom,접촉피부염
건선,has_symptom,지루피부염
건선,has_symptom,백반증
HLA-Cw6,related_to,건선
HLA-Cw6,related_to,가족력
HLA-Cw6,related_to,조기
HLA-Cw6,related_to,초발
HLA-Cw6,related_to,건선
HLA-Cw6,related_to,물방울
HLA-Cw6,related_to,건선
HLA-Cw6,related_to,발생
HLA-Cw6,related_to,가장
HLA-Cw6,related_to,연관성
HLA-Cw6,related_to,대립
HLA-Cw6,related_to,유전자
HLA-Cw6,related_to,무엇인가
HLA-Cw6,related_to,HLAB27
HLA-Cw6,related_to,HLADR4
HLA-Cw6,related_to,HLACw6
HLA-Cw6,related_to,HLAA2
HLA-Cw6,related_to,HLADQ2
크리사보롤,has_symptom,아토피피부염
크리사보롤,related_to,환자
크리사보롤,related_to,국소적
크리사보롤,related_to,사용되며
크리사보롤,related_to,phosphodiesterase
크리사보롤,related_to,억제하
크리사보롤,related_to,붕소
크리사보롤,has_symptom,기반
크리사보롤,related_to,약물
크리사보롤,related_to,이름
크리사보롤,related_to,무엇인가
그리세오풀빈,related_to,세포
그리세오풀빈,related_to,미세관
그리세오풀빈,related_to,형성
그리세오풀빈,related_to,억제하여
그리세오풀빈,has_symptom,항진균
그리세오풀빈,related_to,효과
그리세오풀빈,related_to,나타내며
그리세오풀빈,related_to,phenobarbital
그리세오풀빈,related_to,cyclosporin
그리세오풀빈,related_to,warfarin
그리세오풀빈,related_to,약물
그리세오풀빈,has_symptom,상호작용
그리세오풀빈,related_to,일으킬
그리세오풀빈,has_symptom,항진균제
그리세오풀빈,related_to,무엇인가
마이코플라스마,related_to,남아
마이코플라스마,related_to,고열
마이코플라스마,related_to,기침
마이코플라스마,has_symptom,상기도감염
마이코플라스마,has_symptom,증상
마이코플라스마,related_to,함께
마이코플라스마,related_to,손발
마이코플라스마,related_to,다수
마이코플라스마,related_to,표적
마이코플라스마,related_to,모양
마이코플라스마,related_to,피부
마이코플라스마,has_symptom,병변
마이코플라스마,related_to,급격히
마이코플라스마,related_to,발생하였다
마이코플라스마,has_symptom,질환
마이코플라스마,related_to,가장
마이코플라스마,related_to,흔한
마이코플라스마,related_to,원인
마이코플라스마,has_symptom,병원체
마이코플라스마,related_to,무엇인가
대상포진,related_to,남자
대상포진,related_to,왼쪽
대상포진,related_to,가슴
대상포진,related_to,콕콕
대상포진,related_to,찌르
대상포진,has_symptom,통증
대상포진,related_to,있어
대상포진,related_to,내원했다
대상포진,related_to,아픈
대상포진,related_to,부위
대상포진,related_to,수포성
대상포진,has_symptom,피부발진
대상포진,related_to,모양
대상포진,related_to,나타났으며
대상포진,related_to,Tzanck
대상포진,related_to,검사
대상포진,related_to,양성
대상포진,related_to,확인되었다
대상포진,related_to,환자
대상포진,related_to,적절한
대상포진,has_symptom,진단
대상포진,related_to,무엇인가
대상포진,related_to,건선
대상포진,has_symptom,대상포진
대상포진,related_to,천포창
대상포진,related_to,두드러기
대상포진,related_to,접촉
대상포진,has_symptom,피부염
allopurinol,related_to,여성
allopurinol,has_symptom,통풍
allopurinol,related_to,치료
allopurinol,related_to,위해
allopurinol,related_to,allopurinol
allopurinol,related_to,복용하던
allopurinol,related_to,피부
allopurinol,has_symptom,증상
allopurinol,related_to,발생하여
allopurinol,related_to,내원하였다
allopurinol,related_to,전신
allopurinol,related_to,크기
allopurinol,has_symptom,홍반성
allopurinol,has_symptom,구진
allopurinol,related_to,나타났으며
allopurinol,has_symptom,병변들
allopurinol,related_to,합쳐지면서
allopurinol,related_to,물집
allopurinol,related_to,생기고
allopurinol,related_to,피부
allopurinol,related_to,벗겨지기
allopurinol,related_to,시작하였다
allopurinol,related_to,입술에도
allopurinol,related_to,물집
allopurinol,related_to,발생하였고
allopurinol,related_to,물집
allopurinol,related_to,주변
allopurinol,has_symptom,정상
allopurinol,related_to,피부
allopurinol,has_symptom,문질렀
allopurinol,related_to,쉽게
allopurinol,related_to,벗겨지
allopurinol,related_to,Nikolsky
allopurinol,related_to,징후
allopurinol,related_to,관찰되었다
allopurinol,related_to,환자에게
allopurinol,related_to,가장
allopurinol,related_to,적합한
allopurinol,related_to,조치
allopurinol,related_to,무엇인가
allopurinol,related_to,allopurinol
allopurinol,related_to,용량
allopurinol,related_to,감량하며
allopurinol,has_symptom,증상
allopurinol,has_symptom,피부병변
allopurinol,related_to,국소
allopurinol,related_to,스테로이드제
allopurinol,related_to,도포
allopurinol,related_to,TNFα
allopurinol,related_to,항체
allopurinol,related_to,투여
allopurinol,related_to,allopurinol
allopurinol,related_to,기존대로
allopurinol,related_to,유지하되
allopurinol,related_to,경구
allopurinol,related_to,스테로이드
allopurinol,related_to,추가로
allopurinol,related_to,사용
allopurinol,related_to,allopurinol
allopurinol,related_to,기존대로
allopurinol,related_to,유지하되
allopurinol,related_to,경구
allopurinol,related_to,사이클로스포린
allopurinol,related_to,복용
allopurinol,related_to,allopurinol
allopurinol,related_to,중단
allopurinol,related_to,다른
allopurinol,related_to,변경
약물유발과민반응증후군,related_to,여성
약물유발과민반응증후군,related_to,환자
약물유발과민반응증후군,has_symptom,교통사고로
약물유발과민반응증후군,related_to,인해
약물유발과민반응증후군,related_to,발생한
약물유발과민반응증후군,related_to,간헐적인
약물유발과민반응증후군,related_to,경련
약물유발과민반응증후군,related_to,carbamazepine
약물유발과민반응증후군,related_to,복용하던
약물유발과민반응증후군,related_to,내원
약물유발과민반응증후군,related_to,전신
약물유발과민반응증후군,related_to,크기
약물유발과민반응증후군,has_symptom,홍반성
약물유발과민반응증후군,has_symptom,구진
약물유발과민반응증후군,related_to,발생하여
약물유발과민반응증후군,related_to,내원하였다
약물유발과민반응증후군,related_to,환자
약물유발과민반응증후군,related_to,392도
약물유발과민반응증후군,related_to,고열
약물유발과민반응증후군,related_to,양측
약물유발과민반응증후군,related_to,샅고랑
약물유발과민반응증후군,related_to,림프절
약물유발과민반응증후군,related_to,종대
약물유발과민반응증후군,related_to,보였으며
약물유발과민반응증후군,related_to,Nikolskys
약물유발과민반응증후군,related_to,sign
약물유발과민반응증후군,related_to,음성이었다
약물유발과민반응증후군,related_to,혈액검사
약물유발과민반응증후군,related_to,백혈구
약물유발과민반응증후군,related_to,18200mm³
약물유발과민반응증후군,related_to,호산구
약물유발과민반응증후군,related_to,분획
약물유발과민반응증후군,related_to,132로
약물유발과민반응증후군,has_symptom,증가
약물유발과민반응증후군,related_to,ASTALT
약물유발과민반응증후군,related_to,각각
약물유발과민반응증후군,related_to,532635
약물유발과민반응증후군,related_to,IUL
약물유발과민반응증후군,related_to,LDH
약물유발과민반응증후군,related_to,1192
약물유발과민반응증후군,related_to,UL로
약물유발과민반응증후군,has_symptom,상승되어
